,"GARAGE ZONE,Zone Air Temperature [C]","LIVING ZONE,Zone Air Temperature [C]","RES DS RES AC ASYS RET AIR ZONE,Zone Air Temperature [C]","RES DS RES FUR GAS ASYS RET AIR ZONE,Zone Air Temperature [C]","UNFINISHED ATTIC ZONE,Zone Air Temperature [C]","UNFINISHED BASEMENT ZONE,Zone Air Temperature [C]",UNIT 1:ELECTRICITYHEATING [J],UNIT 1:ELECTRICITYCOOLING [J],UNIT 1:ELECTRICITYINTERIORLIGHTING [J],CENTRAL:ELECTRICITYEXTERIORLIGHTING [J],CENTRAL:ELECTRICITYGARAGELIGHTING [J],UNIT 1:ELECTRICITYINTERIOREQUIPMENT [J],UNIT 1:ELECTRICITYFANSHEATING [J],UNIT 1:ELECTRICITYFANSCOOLING [J],UNIT 1:ELECTRICITYWATERSYSTEMS [J],UNIT 1:NATURALGASHEATING [J],UNIT 1:NATURALGASWATERSYSTEMS [J],Electricity:Facility [J],"Environment,Site Outdoor Air Wetbulb Temperature [C]",Electricity:Facility [J],NaturalGas:Facility [J]
2023-06-26 05:00:00,19.924286866129123,20.41998685058964,22.415961843541762,20.753352884805135,11.227798810532304,23.706792585384406,0.0,0.0,429357.95213455206,95291.17815231105,11846.774516039002,1286328.8719409292,0.0,0.0,0.0,0.0,0.0,1822824.7767438313,87.13760617692547,1822824.7767438316,244377.23954353685
2023-06-26 06:00:00,20.540907295488434,21.2771359020325,22.415961843541762,20.753352884805135,14.509806054202087,23.719461492434274,0.0,0.0,543341.4200489147,120588.52944963131,14991.7877531863,1411707.1864860174,0.0,0.0,0.0,0.0,4164501.9047083007,2090628.9237377502,95.18410118067695,2090628.92373775,4575055.667141443
2023-06-26 07:00:00,21.799466139661863,22.168655711346094,22.408626156969873,20.753352884805135,20.913527712566623,23.39892499136337,0.0,813607.8592345429,538463.7276744841,119505.98037673475,14857.203261548948,1098316.9728601875,0.0,304240.54807653965,0.0,0.0,16808710.73557559,2888992.2914840383,99.51429595640771,2888992.2914840383,17258364.856335696
2023-06-26 08:00:00,22.613471355070583,22.22222352879216,22.379033443536205,20.753352884805135,27.25066084091097,23.02040427823579,0.0,1455359.0290319766,515635.4912531271,114439.50953832132,14227.330289269878,1138867.4975897658,0.0,535805.6475578549,0.0,0.0,2239475.250005336,3774334.5052603153,99.36547462201385,3774334.5052603153,2708679.5499289264
2023-06-26 09:00:00,23.05401281713795,22.22222496169731,22.2966078121439,20.753352884805143,32.07101167204147,22.495100702184804,0.0,2827782.563773029,499497.3655362205,110857.83367768132,13782.049759285024,1396618.6305217762,0.0,1032179.4700837755,0.0,0.0,0.0,5880717.913351767,99.205007510965,5880717.913351767,7785935.651971422
2023-06-26 10:00:00,23.417190886275268,22.222226913566672,22.23685453431312,20.753352884805143,36.57327754875926,22.257197628072277,0.0,3470484.3438016837,477138.42992996145,105895.51888751672,13165.1256584756,873730.056864392,0.0,1255475.9423881322,0.0,0.0,1940380.8166245143,6195889.417530162,100.0732403501681,6195889.417530162,2429135.295711588
2023-06-26 11:00:00,23.621308420770205,22.222226837412148,22.21196614847221,20.753352884805135,40.37709584077792,22.140280741138636,0.0,3902647.4466422163,461000.3042130549,102313.84302687674,12719.845128490748,865827.3101911244,0.0,1398739.1330356952,0.0,0.0,4848627.206999517,6743247.882237458,102.00043692051219,6743247.882237459,5405807.313158781
2023-06-26 12:00:00,23.621943504794444,22.222228452301025,22.20498785799431,20.753352884805135,42.88721785610412,22.118299862578485,0.0,4063886.967498626,456251.42402763397,101259.88237347976,12588.814801741994,954745.7888765099,0.0,1446691.6962554818,0.0,0.0,1940823.020941031,7035424.573833473,103.34826503010811,7035424.573833473,2390477.141701138
2023-06-26 13:00:00,23.53505074271162,22.22222385027911,22.200635242186234,20.753352884805135,43.82911063005071,22.07523862814989,0.0,4437961.885892244,455809.4863046949,101161.79925639885,12576.620928243754,1039373.9967362845,0.0,1572506.3933733099,0.0,0.0,0.0,7619390.182491176,104.28393028245596,7619390.182491176,557180.1061592643
2023-06-26 14:00:00,23.560113471461687,22.222945081301305,22.185178378454665,20.75335288480514,43.38333908046567,21.978454982094615,0.0,4829081.0192567855,456084.7923707576,101222.90034759135,12584.217128270628,1046868.3768243513,0.0,1719701.997262923,0.0,0.0,0.0,8165543.30319068,103.84087502706075,8165543.30319068,430103.94159662555
2023-06-26 15:00:00,23.57032016222372,22.22258206059806,22.17708408827896,20.753352884805143,40.82554407228452,21.975565812833263,0.0,4752366.948487362,457695.8466850094,101580.45576937684,12628.66907588019,1370706.3250533151,0.0,1711700.0143514639,0.0,0.0,0.0,8406678.259422408,104.87876065905644,8406678.259422408,899308.241520216
2023-06-26 16:00:00,23.47403214499973,22.222225470269763,22.188270533505136,20.75335288480513,36.382550585174904,22.047174897541268,0.0,4341761.5591122955,465156.41398552724,103236.24494066522,12834.51983078427,1720575.180282769,0.0,1616194.5162448108,0.0,0.0,1975762.5758471123,8259758.434396853,104.37905422636703,8259758.434396853,3442026.0131083336
2023-06-26 17:00:00,23.064886562207988,22.222223074605584,22.20887357718119,20.753352884805135,30.323960552553345,22.1855641427928,0.0,3857805.232479833,491424.237372124,109066.09349840479,13559.297325043019,2042622.6099599372,0.0,1465224.585606152,0.0,0.0,2547375.4013055535,7979702.056241494,102.34214725905933,7979702.056241494,3691060.8823693064
2023-06-26 18:00:00,22.92887433481002,22.222224946029087,22.23684366283871,20.753352884805135,27.423857501102788,22.364039912403353,0.0,3476990.219810015,561008.0426264623,124509.43803189314,15479.24231899945,1988296.7741823364,0.0,1339640.5232704354,0.0,0.0,8920551.777651912,7505924.240240142,99.94426051705405,7505924.240240142,9507057.1525564
2023-06-26 19:00:00,22.719784565951645,22.222222530053916,22.2590181390343,20.753352884805143,24.41898732044176,22.46776347701532,0.0,2663353.5201862017,697044.9192277854,154701.29584902342,19232.749608080827,2036482.829302934,0.0,1047508.0130207677,0.0,0.0,9912279.342500106,6618323.327194793,93.28861035754758,6618323.327194793,10254407.477861058
2023-06-26 20:00:00,22.341232038711524,22.222223498277884,22.32547886888707,20.753352884805135,21.136904079189968,22.957761181332717,0.0,1721094.4924358223,885432.6216798853,196511.83185242306,24430.712336963228,1972395.8006917608,0.0,678269.7889315961,0.0,0.0,2243323.0465347283,5478135.247928451,89.32850896863307,5478135.247928451,2487700.286078265
2023-06-26 21:00:00,22.050987686620335,22.222222800584024,22.390128086228128,20.753352884805135,18.65589002787598,23.294557036649007,0.0,1153408.6604317145,738982.8707608441,164008.95345967673,20389.894719768483,1705718.4971996988,0.0,454180.1427859854,0.0,0.0,0.0,4236689.019357688,89.89836248183029,4236689.019357688,156401.43330786357
2023-06-26 22:00:00,21.845616563679176,22.222224301865637,22.446810887248215,20.753352884805135,16.96628476828496,23.668228966812432,0.0,654272.4037806988,347014.79457298486,77016.03859145309,9574.77555638108,1462378.1156334982,0.0,257403.83367611188,0.0,0.0,0.0,2807659.961811128,90.99008364189389,2807659.961811128,107525.98539915621
2023-06-26 23:00:00,21.67204282645179,22.222223036351966,22.50207982009807,20.753352884805135,16.088326331717152,24.06588384869937,0.0,216020.24341451345,172307.65550116322,38241.750072962146,4754.284698725945,1205543.5020395145,0.0,84896.15214015462,0.0,0.0,1939262.1338189798,1721763.5878670334,90.83618723333565,1721763.5878670337,2007687.7608911702
2023-06-27 00:00:00,21.504508921658285,22.14331673547834,22.52669857107686,20.753352884805135,15.52565490748607,24.320176386489646,0.0,0.0,103384.59330069821,22945.05004377735,2852.5708192355755,1125983.2318937008,0.0,0.0,0.0,0.0,0.0,1255165.446057412,88.21280842110474,1255165.446057412,68425.62707219031
2023-06-27 01:00:00,21.317656731506634,21.907542052458357,22.526698798427972,20.753352884805135,14.98507430951821,24.313865056386962,0.0,0.0,68923.06220046543,15296.700029184893,1901.7138794903824,1118004.3704471276,0.0,0.0,0.0,0.0,0.0,1204125.8465562684,84.76817812427898,1204125.8465562686,39100.35832696589
2023-06-27 02:00:00,21.100387692869827,22.094796881150213,22.507393568359863,20.753352884805135,14.312251892745214,24.22967234662198,0.0,82479.15583251923,68923.06220046543,15296.700029184893,1901.7138794903824,1088028.8678856455,0.0,32382.19921999554,0.0,0.0,23336704.031887237,1289011.6990473007,80.82787463730924,1289011.6990473007,23375804.390214205
2023-06-27 03:00:00,20.85134843072188,21.44446742260204,22.514987886491394,20.75335288480514,13.58759092626768,24.207395379173956,0.0,0.0,71137.5131603236,15788.172563643206,1962.8146488317745,1011264.3404170931,0.0,0.0,0.0,0.0,0.0,1100152.8407898915,78.11539990507748,1100152.8407898915,68425.62707219031
2023-06-27 04:00:00,20.626277840216463,21.153053439287238,22.514987886496638,20.753352884805135,13.001336920495346,24.142915749090843,0.0,0.0,182882.63898050896,40588.74895740878,5046.067916360136,1089369.1486965988,0.0,0.0,0.0,0.0,1939394.7077369245,1317886.604550877,75.28925711414216,1317886.6045508767,2046920.6931360809
2023-06-27 05:00:00,20.505625793731063,21.09727455323824,22.514987886496627,20.75335288480514,13.108408857076197,24.091938956193953,0.0,0.0,429357.95213455206,95291.17815231105,11846.774516039002,1286328.8719409292,0.0,0.0,0.0,0.0,0.0,1822824.7767438313,73.9292368179539,1822824.7767438316,244377.23954353685
2023-06-27 06:00:00,20.78720395480621,21.586673441470833,22.51498788649663,20.753352884805143,14.993841450339751,24.07893617664308,0.0,0.0,543341.4200489147,120588.52944963131,14991.7877531863,1411707.1864860174,0.0,0.0,0.0,0.0,4602007.669033886,2090628.9237377502,78.75277781670952,2090628.92373775,5012561.431467028
2023-06-27 07:00:00,21.60014978317972,21.82168653663352,22.51498788649663,20.753352884805143,19.257902769987457,24.118026857038416,0.0,0.0,538463.7276744841,119505.98037673475,14857.203261548948,1098316.9728601875,0.0,0.0,0.0,0.0,2349503.8587953784,1771143.8841729558,84.09259242755753,1771143.8841729555,2799157.979555486
2023-06-27 08:00:00,22.351815992966788,22.20503564009513,22.5085224656069,20.753352884805143,23.821764342705134,23.95817242103944,0.0,433427.5189127761,515635.4912531271,114439.50953832132,14227.330289269878,827464.5795978709,0.0,166124.1599061057,0.0,0.0,17486341.8436989,2071318.589497471,87.77211183241442,2071318.589497471,17955546.143622488
2023-06-27 09:00:00,22.83590202933742,22.222224429635435,22.469303393352323,20.753352884805143,27.86699379512206,23.598189177862295,0.0,1387786.6848347825,499497.3655362205,110857.83367768132,13782.049759285024,841482.3592662038,0.0,520903.3559142367,0.0,0.0,1506846.9731470146,3374309.64898841,91.04088310201546,3374309.64898841,1917400.735580157
2023-06-27 10:00:00,23.135601198942584,22.22222811095537,22.354795146981587,20.753352884805135,31.407393916422848,22.814035970933286,0.0,2703371.2172231167,477138.42992996145,105895.51888751672,13165.1256584756,873730.056864392,0.0,1005096.854128902,0.0,0.0,3104290.414930993,5178397.202692363,92.31238019472977,5178397.202692364,3593044.8940180675
2023-06-27 11:00:00,23.28603317688147,22.222230902191992,22.29501186151204,20.753352884805135,34.24172580172172,22.59813267153468,0.0,3106179.0047625015,461000.3042130549,102313.84302687674,12719.845128490748,865827.3101911244,0.0,1145878.4933928985,0.0,0.0,1618991.0867494605,5693918.800714947,92.27412328779836,5693918.800714946,2176171.192908725
2023-06-27 12:00:00,23.284821876016213,22.222227908721305,22.284047687265346,20.753352884805135,36.324861144017035,22.562691771830796,0.0,3265061.5599073567,456251.42402763397,101259.88237347976,12588.814801741994,954745.7888765099,0.0,1194031.0786928297,0.0,0.0,403194.0065931919,5983938.548679553,92.08597253118879,5983938.548679552,852848.127353299
2023-06-27 13:00:00,23.254281470942203,22.222224630825533,22.273650315741758,20.753352884805135,37.45131216700191,22.48941900854275,0.0,3583345.4029824147,455809.4863046949,101161.79925639885,12576.620928243754,1039373.9967362845,0.0,1306204.3722678644,0.0,0.0,2178820.8825182295,6498471.6784759,90.81934138692726,6498471.6784759,2736000.9886774938
2023-06-27 14:00:00,23.275640451873283,22.22222422422224,22.257390641746266,20.753352884805135,37.65045679048131,22.39151821458302,0.0,3954485.6533956425,456084.7923707576,101222.90034759135,12584.217128270628,1046868.3768243513,0.0,1442912.3897773153,0.0,0.0,2102286.308841089,7014158.329843929,89.4136686559906,7014158.329843929,2532390.250437714
2023-06-27 15:00:00,23.311423364067366,22.22261413244691,22.23428062129729,20.753352884805135,36.931076643642925,22.244302003353727,0.0,4529646.770982025,457695.8466850094,101580.45576937684,12628.66907588019,1370706.3250533151,0.0,1654697.7781881208,0.0,0.0,4765464.825219529,8126955.8457537275,89.57484340512524,8126955.8457537275,5664773.066739744
2023-06-27 16:00:00,23.331556585189492,22.223001985429168,22.211503994047344,20.753352884805135,35.1169523660864,22.136994214309265,0.0,4783375.56884611,465156.41398552724,103236.24494066522,12834.51983078427,1720575.180282769,0.0,1759697.667777978,0.0,0.0,0.0,8844875.595663834,90.74515758796414,8844875.595663834,1466263.437261221
2023-06-27 17:00:00,23.318901795697233,22.222858064796743,22.204966785210164,20.753352884805135,32.678297094659406,22.12282043127695,0.0,4753063.532421053,491424.237372124,109066.09349840479,13559.297325043019,2042622.6099599372,0.0,1767216.96599634,0.0,0.0,4208088.448276399,9176952.736572903,91.34196130923277,9176952.736572903,5351773.929340151
2023-06-27 18:00:00,23.234267422201764,22.222223629014277,22.23719533053097,20.753352884805143,29.395662557261375,22.45393563024213,0.0,3208659.930573506,561008.0426264623,124509.43803189314,15479.24231899945,2835917.1537919817,0.0,1232494.275682455,0.0,0.0,1347895.1210088525,7978068.083025297,86.79244550585919,7978068.083025297,1934400.4959133412
2023-06-27 19:00:00,22.849765489039754,22.222224091943477,22.328494497480296,20.753352884805143,25.026143567907024,22.947960635037465,0.0,1900915.5762734944,697044.9192277854,154701.29584902342,19232.749608080827,3447086.8122499906,0.0,750636.2276477168,0.0,0.0,4868864.592336548,6969617.580856092,76.56318689727186,6969617.58085609,5210992.727697499
2023-06-27 20:00:00,22.426533952789324,22.22222415289896,22.409125202825464,20.753352884805135,21.65362136301997,23.49606860567791,0.0,1227465.1901786227,885432.6216798853,196511.83185242306,24430.712336963228,1972395.8006917608,0.0,484495.00405468757,0.0,0.0,7473709.694839764,4790731.160794343,78.1173156987727,4790731.160794343,7718086.934383302
2023-06-27 21:00:00,22.237006841958973,22.222223118232478,22.484702075115774,20.753352884805143,18.91990338765789,23.809298691975183,0.0,717588.553053129,738982.8707608441,164008.95345967673,20389.894719768483,1705718.4971996988,0.0,282938.66878799594,0.0,0.0,0.0,3629627.437981113,74.00013595661734,3629627.437981113,156401.43330786357
2023-06-27 22:00:00,21.72794995870302,22.222222830491337,22.53158470027324,20.753352884805135,16.03569837684161,23.99226746888381,0.0,371594.5370634748,347014.79457298486,77016.03859145309,9574.77555638108,1462378.1156334982,0.0,146443.5550420983,0.0,0.0,2312176.455752706,2414021.816459891,64.92408909283559,2414021.8164598905,2419702.441151862
2023-06-27 23:00:00,21.280743262608276,22.100878358255994,22.56554989980502,20.753352884805135,13.896045765103736,24.436223771034463,0.0,0.0,172307.65550116322,38241.750072962146,4754.284698725945,1205543.5020395145,0.0,0.0,0.0,0.0,0.0,1420847.1923123656,64.43916066394742,1420847.1923123654,68425.62707219031
2023-06-28 00:00:00,21.016060833409718,21.781323732458684,22.56555753777789,20.753352884805135,12.383981248041856,24.476728728011764,0.0,0.0,103384.59330069821,22945.05004377735,2852.5708192355755,1125983.2318937008,0.0,0.0,0.0,0.0,4548644.235552886,1255165.446057412,62.75194893876184,1255165.446057412,4617069.8626250755
2023-06-28 01:00:00,20.792463046841767,21.438759395315945,22.565557537777906,20.753352884805135,11.353269692606156,24.43970832072363,0.0,0.0,68923.06220046543,15296.700029184893,1901.7138794903824,1118004.3704471276,0.0,0.0,0.0,0.0,3288073.9484323384,1204125.8465562684,61.305458597433955,1204125.8465562686,3327174.3067593044
2023-06-28 02:00:00,20.57470094280163,21.446613739913186,22.56555753777792,20.753352884805135,10.432067297188421,24.40140552346421,0.0,0.0,68923.06220046543,15296.700029184893,1901.7138794903824,1088028.8678856455,0.0,0.0,0.0,0.0,24371007.832186937,1174150.343994786,57.70400815136864,1174150.343994786,24410108.190513905
2023-06-28 03:00:00,20.302499510076462,20.743344772241358,22.56555753777792,20.753352884805135,9.617994386403518,24.299800044134134,0.0,0.0,71137.5131603236,15788.172563643206,1962.8146488317745,1011264.3404170931,0.0,0.0,0.0,0.0,0.0,1100152.8407898915,56.75812792085458,1100152.8407898915,68425.62707219031
2023-06-28 04:00:00,20.18761001854396,20.664208339612703,22.56555753777792,20.753352884805135,9.623503124498427,24.261522603436678,0.0,0.0,182882.63898050896,40588.74895740878,5046.067916360136,1089369.1486965988,0.0,0.0,0.0,0.0,11599952.705328232,1317886.604550877,63.43636570146712,1317886.6045508767,11707478.690727387
2023-06-28 05:00:00,20.286905701473803,20.665480126516684,22.565557537777924,20.75335288480514,10.550455950912154,24.25258688770462,0.0,0.0,429357.95213455206,95291.17815231105,11846.774516039002,1286328.8719409292,0.0,0.0,0.0,0.0,2329215.1281042746,1822824.7767438313,75.35619081920564,1822824.7767438316,2573592.3676478113
2023-06-28 06:00:00,20.910432600021224,21.573634285040182,22.554351369210618,20.75335288480514,13.663498762232543,24.20773649507115,0.0,259054.27230085863,543341.4200489147,120588.52944963131,14991.7877531863,1411707.1864860174,0.0,100962.4348938184,0.0,0.0,16824506.018787045,2450645.630932427,85.0598720036448,2450645.630932427,17235059.78122019
2023-06-28 07:00:00,22.130757593438158,22.222222684845033,22.5557209611555,20.753352884805135,19.844710881800626,23.99056607524346,0.0,468755.48607021605,538463.7276744841,119505.98037673475,14857.203261548948,1098316.9728601875,0.0,178181.88940688208,0.0,0.0,0.0,2418081.259650054,90.30351500365917,2418081.259650054,449654.12076010706
2023-06-28 08:00:00,22.91982408145414,22.222223520220485,22.473414189176324,20.753352884805143,26.0197382104906,23.479151235013557,0.0,1473238.9420054583,515635.4912531271,114439.50953832132,14227.330289269878,827464.5795978709,0.0,550803.9057821343,0.0,0.0,2221117.0030067684,3495809.758466182,92.28383287090472,3495809.758466182,2690321.302930359
2023-06-28 09:00:00,23.361530036768517,22.22222520599628,22.374995348095407,20.753352884805143,30.705878969681276,22.966491233121186,0.0,2467886.917226601,499497.3655362205,110857.83367768132,13782.049759285024,841482.3592662038,0.0,912169.8973328595,0.0,0.0,2040147.831338802,4845676.4227988515,92.84113151427302,4845676.4227988515,2450701.5937719443
2023-06-28 10:00:00,23.64078458181675,22.22222601626027,22.315495365482036,20.753352884805143,34.73469186533543,22.69231290776401,0.0,3109710.4706865023,477138.42992996145,105895.51888751672,13165.1256584756,873730.056864392,0.0,1139481.2942850343,0.0,0.0,0.0,5719120.896311883,94.20147193813544,5719120.896311883,488754.4790870737
2023-06-28 11:00:00,23.7538768223951,22.222228328455042,22.290227993677973,20.75335288480514,37.84488069936286,22.590727752240884,0.0,3421599.3023787206,461000.3042130549,102313.84302687674,12719.845128490748,865827.3101911244,0.0,1242144.5149467387,0.0,0.0,1940545.2574572405,6105605.119885006,96.47477812397548,6105605.119885006,2497725.3636165047
2023-06-28 12:00:00,23.728254366975396,22.2222262434216,22.281313666037338,20.753352884805135,39.8981092696732,22.546174217677862,0.0,3650198.598058099,456251.42402763397,101259.88237347976,12588.814801741994,954745.7888765099,0.0,1312271.9503524858,0.0,0.0,0.0,6487316.45848995,99.13886090785994,6487316.45848995,449654.12076010706
2023-06-28 13:00:00,23.697211392937252,22.222224212666276,22.26967273857036,20.75335288480514,40.948278446922,22.46430780948609,0.0,4075758.2197107403,455809.4863046949,101161.79925639885,12576.620928243754,1039373.9967362845,0.0,1450429.2466532907,0.0,0.0,0.0,7135109.369589652,102.39612498570386,7135109.369589653,557180.1061592643
2023-06-28 14:00:00,23.760380976794483,22.222223730675406,22.250123279535817,20.75335288480514,40.907404595019706,22.35233432693954,0.0,4537501.457330661,456084.7923707576,101222.90034759135,12584.217128270628,1046868.3768243513,0.0,1608647.8079598928,0.0,0.0,2151204.5953769996,7762909.551961524,103.33902776681596,7762909.551961525,2581308.536973625
2023-06-28 15:00:00,23.81465683802112,22.223350051865676,22.229688805639835,20.753352884805135,39.84702435726164,22.220311571481645,0.0,5081451.038258382,457695.8466850094,101580.45576937684,12628.66907588019,1370706.3250533151,0.0,1802775.3895337638,0.0,0.0,0.0,8826837.724375727,103.49666554470382,8826837.724375727,899308.241520216
2023-06-28 16:00:00,23.850071640567162,22.22285872728135,22.21013562390587,20.753352884805135,38.01217271552411,22.13355833330347,0.0,5374992.703729946,465156.41398552724,103236.24494066522,12834.51983078427,1720575.180282769,0.0,1920492.7862205643,0.0,0.0,1940633.5988918198,9597287.848990256,103.49750030455404,9597287.848990256,3406897.036153041
2023-06-28 17:00:00,23.838728271168794,22.22279882251056,22.20168585111702,20.75335288480514,35.283702760431865,22.101365567414774,0.0,5339426.545381222,491424.237372124,109066.09349840479,13559.297325043019,2042622.6099599372,0.0,1941132.074753735,0.0,0.0,1922252.1139659998,9937230.858290466,102.77016996081257,9937230.858290466,3065937.5950297527
2023-06-28 18:00:00,23.71464375548914,22.22250744960842,22.218596857256433,20.753352884805143,31.5212685301442,22.260543799905232,0.0,4401458.185059877,561008.0426264623,124509.43803189314,15479.24231899945,1988296.7741823364,0.0,1658843.629615113,0.0,0.0,3329733.527969951,8749595.311834682,99.20905138329758,8749595.311834682,3916238.9028744395
2023-06-28 19:00:00,23.366325353725653,22.22222419862796,22.273720840646288,20.753352884805143,26.92631889644493,22.610799408556804,0.0,3120749.535478906,697044.9192277854,154701.29584902342,19232.749608080827,2036482.829302934,0.0,1223961.3095746788,0.0,0.0,0.0,7252172.639041407,91.58923579465807,7252172.639041408,342128.13536095154
2023-06-28 20:00:00,22.821710546325175,22.22222358909797,22.34303415460181,20.753352884805143,22.20425935885883,23.002299387218955,0.0,2136603.8550639055,885432.6216798853,196511.83185242306,24430.712336963228,1972395.8006917608,0.0,846073.0185888422,0.0,0.0,1940358.837270569,6061447.84021378,80.87750763905649,6061447.84021378,2184736.0768141057
2023-06-28 21:00:00,22.305309219175573,22.22222346586734,22.41386915614112,20.753352884805135,18.497364789377333,23.418587208571598,0.0,1271862.8738428536,738982.8707608441,164008.95345967673,20389.894719768483,1705718.4971996988,0.0,503325.6258565884,0.0,0.0,0.0,4404288.715839431,73.68876930719085,4404288.71583943,156401.43330786357
2023-06-28 22:00:00,21.88202191851559,22.22222278474182,22.490377186054797,20.753352884805135,15.847595942424347,23.94718260459568,0.0,539114.5864329702,347014.79457298486,77016.03859145309,9574.77555638108,1462378.1156334982,0.0,213174.32084613445,0.0,0.0,0.0,2648272.6316334223,70.98553366380094,2648272.6316334223,107525.98539915621
2023-06-28 23:00:00,21.56581126719424,22.191078486089566,22.551534526672143,20.753352884805135,13.90222189166221,24.480456477101512,0.0,43302.69611848064,172307.65550116322,38241.750072962146,4754.284698725945,1205543.5020395145,0.0,17110.345528789738,0.0,0.0,2066828.9034682813,1481260.233959636,69.24805471171966,1481260.233959636,2135254.5305404714
2023-06-29 00:00:00,21.296714423833304,21.84860932820011,22.556333409610406,20.753352884805135,12.271376952668874,24.603781912504513,0.0,0.0,103384.59330069821,22945.05004377735,2852.5708192355755,1125983.2318937008,0.0,0.0,0.0,0.0,0.0,1255165.446057412,64.97230642240922,1255165.446057412,68425.62707219031
2023-06-29 01:00:00,21.01559131338281,21.44386033050843,22.556333409611028,20.753352884805135,10.846459852190222,24.55508309144928,0.0,0.0,68923.06220046543,15296.700029184893,1901.7138794903824,1118004.3704471276,0.0,0.0,0.0,0.0,0.0,1204125.8465562684,62.688608508840254,1204125.8465562686,39100.35832696589
2023-06-29 02:00:00,20.77987582212243,21.075936044720546,22.55633340961103,20.753352884805135,9.833346397418289,24.504024261378387,0.0,0.0,68923.06220046543,15296.700029184893,1901.7138794903824,1088028.8678856455,0.0,0.0,0.0,0.0,1939157.7877646096,1174150.343994786,60.40951133518867,1174150.343994786,1978258.1460915755
2023-06-29 03:00:00,20.54541282068259,20.689905917738905,22.55633340961104,20.753352884805135,8.958861588994417,24.43292999857408,0.0,0.0,71137.5131603236,15788.172563643206,1962.8146488317745,1011264.3404170931,0.0,0.0,0.0,0.0,0.0,1100152.8407898915,57.39264911514363,1100152.8407898915,68425.62707219031
2023-06-29 04:00:00,20.437970788541076,20.506065761238244,22.55633340961104,20.75335288480514,9.165465721919434,24.396816807800022,0.0,0.0,182882.63898050896,40588.74895740878,5046.067916360136,1089369.1486965988,0.0,0.0,0.0,0.0,0.0,1317886.604550877,67.943995182261,1317886.6045508767,107525.98539915621
2023-06-29 05:00:00,20.616181990497733,20.667470687561753,22.556333409611042,20.753352884805135,10.546039287221,24.409794732181172,0.0,0.0,429357.95213455206,95291.17815231105,11846.774516039002,1286328.8719409292,0.0,0.0,0.0,0.0,0.0,1822824.7767438313,82.11449695525256,1822824.7767438316,244377.23954353685
2023-06-29 06:00:00,21.26918241519736,21.60303288048483,22.556333409611053,20.75335288480514,14.122913775234993,24.447913100953667,0.0,0.0,543341.4200489147,120588.52944963131,14991.7877531863,1411707.1864860174,0.0,0.0,0.0,0.0,15065186.84772412,2090628.9237377502,92.18511514039739,2090628.92373775,15475740.61015726
2023-06-29 07:00:00,22.466556575966646,22.194482044104518,22.52584357812564,20.753352884805135,20.59447015371308,24.314872459353793,0.0,621527.0039576082,538463.7276744841,119505.98037673475,14857.203261548948,1098316.9728601875,0.0,228409.79203104775,0.0,0.0,5072755.078777969,2621080.6801616116,97.6747120542558,2621080.6801616116,5522409.199538076
2023-06-29 08:00:00,23.33367062099026,22.22222359087115,22.47012182297571,20.753352884805135,27.26668917323177,23.503339319271962,0.0,1860882.2431668085,515635.4912531271,114439.50953832132,14227.330289269878,827464.5795978709,0.0,668046.1099591377,0.0,0.0,2399651.3817145703,4000695.263804536,98.64998212322429,4000695.2638045354,2868855.681638161
2023-06-29 09:00:00,23.830970721511648,22.22222518597263,22.372226640100166,20.75335288480514,32.18975790622946,22.980896452020392,0.0,3051718.360134679,499497.3655362205,110857.83367768132,13782.049759285024,841482.3592662038,0.0,1074869.051932749,0.0,0.0,0.0,5592207.020306819,98.3434134548086,5592207.020306818,410553.7624331422
2023-06-29 10:00:00,24.162347907276246,22.222226666215633,22.31138757558079,20.753352884805135,36.036474034655065,22.674498685907952,0.0,3832640.3986225678,477138.42992996145,105895.51888751672,13165.1256584756,873730.056864392,0.0,1333081.1216792052,0.0,0.0,1940146.9466759202,6635650.6516421195,99.66952743875258,6635650.6516421195,2428901.4257629937
2023-06-29 11:00:00,24.32495559224859,22.2222302915268,22.284100940854064,20.75335288480514,38.75404827021257,22.55333419321859,0.0,4227153.341946456,461000.3042130549,102313.84302687674,12719.845128490748,865827.3101911244,0.0,1454338.4692996682,0.0,0.0,0.0,7123353.11380567,100.91768814539459,7123353.11380567,557180.1061592643
2023-06-29 12:00:00,24.353980636977735,22.222226099057355,22.271730672042267,20.753352884805135,40.60005840988115,22.490116637867107,0.0,4546957.982363249,456251.42402763397,101259.88237347976,12588.814801741994,954745.7888765099,0.0,1546852.0257361832,0.0,0.0,2220722.146783154,7618655.918178797,102.49396519013706,7618655.918178797,2670376.2675432614
2023-06-29 13:00:00,24.365981555240552,22.22241136149267,22.260072550716817,20.753352884805135,41.596890859826864,22.415307380436104,0.0,4912441.3180916365,455809.4863046949,101161.79925639885,12576.620928243754,1039373.9967362845,0.0,1663893.6786901164,0.0,0.0,0.0,8185256.900007375,104.20036269677719,8185256.900007375,557180.1061592643
2023-06-29 14:00:00,24.443669631721516,22.223362432583258,22.244670994971745,20.753352884805135,41.86602023607501,22.318113771988266,0.0,5406357.575692416,456084.7923707576,101222.90034759135,12584.217128270628,1046868.3768243513,0.0,1819079.0148457922,0.0,0.0,0.0,8842196.87720918,106.14469882367817,8842196.87720918,430103.94159662555
